0.01	0.0100003	0.0100003
0.02	0.0200027	0.0200027
0.03	0.030009	0.030009
0.04	0.0400213	0.0400213
0.05	0.0500417	0.0500417
0.06	0.0600721	0.0600721
0.07	0.0701146	0.0701146
0.08	0.0801711	0.0801711
0.09	0.0902438	0.0902438
0.1	0.100335	0.100335
0.11	0.110446	0.110446
0.12	0.120579	0.120579
0.13	0.130737	0.130737
0.14	0.140922	0.140922
0.15	0.151135	0.151135
0.16	0.161379	0.161379
0.17	0.171657	0.171657
0.18	0.18197	0.18197
0.19	0.19232	0.19232
0.2	0.20271	0.20271
0.21	0.213142	0.213142
0.22	0.223619	0.223619
0.23	0.234143	0.234143
0.24	0.244717	0.244717
0.25	0.255342	0.255342
0.26	0.266022	0.266022
0.27	0.276758	0.276758
0.28	0.287554	0.287554
0.29	0.298413	0.298413
0.3	0.309336	0.309336
0.31	0.320328	0.320328
0.32	0.331389	0.33139
0.33	0.342525	0.342525
0.34	0.353737	0.353737
0.35	0.365028	0.365029
0.36	0.376403	0.376403
0.37	0.387863	0.387864
0.38	0.399413	0.399413
0.39	0.411055	0.411055
0.4	0.422793	0.422794
0.41	0.434631	0.434632
0.42	0.446573	0.446573
0.43	0.458621	0.458622
0.44	0.470781	0.470781
0.45	0.483055	0.483056
0.46	0.495449	0.495449
0.47	0.507966	0.507966
0.48	0.520611	0.520611
0.49	0.533388	0.533389
0.5	0.546302	0.546303
0.51	0.559359	0.559359
0.52	0.572562	0.572563
0.53	0.585917	0.585918
0.54	0.59943	0.599431
0.55	0.613105	0.613107
0.56	0.62695	0.626951
0.57	0.640969	0.640971
0.58	0.655168	0.655171
0.59	0.669556	0.669559
0.6	0.684137	0.684141
0.61	0.698919	0.698924
0.62	0.713909	0.713915
0.63	0.729115	0.729122
0.64	0.744544	0.744553
0.65	0.760204	0.760214
0.66	0.776105	0.776115
0.67	0.792254	0.792264
0.68	0.808661	0.808671
0.69	0.825336	0.825346
0.7	0.842288	0.842299
0.71	0.859529	0.859539
0.72	0.877068	0.877079
0.73	0.894918	0.894928
0.74	0.91309	0.913101
0.75	0.931596	0.931608
0.76	0.950451	0.950463
0.77	0.969668	0.96968
0.78	0.989262	0.989274
0.79	1.00925	1.00926
0.8	1.02964	1.02965
0.81	1.05046	1.05047
0.82	1.07171	1.07173
0.83	1.09343	1.09345
0.84	1.11563	1.11565
0.85	1.13833	1.13835
0.86	1.16156	1.16157
0.87	1.18532	1.18534
0.88	1.20966	1.20968
0.89	1.2346	1.23462
0.9	1.26016	1.26018
0.91	1.28637	1.28639
0.92	1.31326	1.31328
0.93	1.34087	1.34089
0.94	1.36923	1.36925
0.95	1.39838	1.3984
0.96	1.42836	1.42838
0.97	1.4592	1.45922
0.98	1.49096	1.49098
0.99	1.52368	1.5237
1	1.55741	1.55743
1.01	1.59221	1.59223
1.02	1.62813	1.62816
1.03	1.66524	1.66527
1.04	1.70361	1.70364
1.05	1.74332	1.74334
1.06	1.78442	1.78446
1.07	1.82703	1.82706
1.08	1.87122	1.87125
1.09	1.91709	1.91713
1.1	1.96476	1.96479
1.11	2.01434	2.01437
1.12	2.06596	2.06599
1.13	2.11975	2.11979
1.14	2.17588	2.17592
1.15	2.2345	2.23454
1.16	2.2958	2.29584
1.17	2.35998	2.36003
1.18	2.42727	2.42732
1.19	2.4979	2.49795
1.2	2.57215	2.57221
1.21	2.65032	2.65038
1.22	2.73275	2.73282
1.23	2.81982	2.81988
1.24	2.91193	2.912
1.25	3.00957	3.00964
1.26	3.11327	3.11335
1.27	3.22363	3.22372
1.28	3.34135	3.34144
1.29	3.46721	3.4673
1.3	3.6021	3.6022
1.31	3.74708	3.74719
1.32	3.90335	3.90347
1.33	4.07231	4.07244
1.34	4.25562	4.25576
1.35	4.45522	4.45537
1.36	4.67344	4.67361
1.37	4.91306	4.91324
1.38	5.17744	5.17764
1.39	5.47069	5.47091
1.4	5.79788	5.79814
1.41	6.16536	6.16564
1.42	6.58112	6.58144
1.43	7.05546	7.05584
1.44	7.60183	7.60226
1.45	8.23809	8.2386
1.46	8.98861	8.98921
1.47	9.88737	9.8881
1.48	10.9834	10.9843
1.49	12.3499	12.351
1.5	14.1014	14.1029
1.51	16.4281	16.4301
1.52	19.6695	19.6724
1.53	24.4984	24.5028
1.54	32.4611	32.4689
1.55	48.0785	48.0954
1.56	92.6205	92.6834
1.57	1255.77	1267.42
1.58	-108.649	-108.736
1.59	-52.067	-52.0868
1.6	-34.2325	-34.2411
1.61	-25.4947	-25.4995
1.62	-20.3073	-20.3103
1.63	-16.8711	-16.8732
1.64	-14.427	-14.4286
1.65	-12.5993	-12.6004
1.66	-11.1806	-11.1815
1.67	-10.0472	-10.0479
1.68	-9.12077	-9.12139
1.69	-8.34923	-8.34975
1.7	-7.6966	-7.69704
1.71	-7.13726	-7.13764
1.72	-6.65244	-6.65277
1.73	-6.2281	-6.2284
1.74	-5.85353	-5.85379
1.75	-5.52038	-5.52061
1.76	-5.22209	-5.2223
1.77	-4.95341	-4.9536
1.78	-4.71009	-4.71026
1.79	-4.48866	-4.48882
1.8	-4.28626	-4.2864
1.81	-4.1005	-4.10063
1.82	-3.92937	-3.92949
1.83	-3.77118	-3.77129
1.84	-3.62449	-3.62459
1.85	-3.48806	-3.48816
1.86	-3.36083	-3.36092
1.87	-3.24187	-3.24195
1.88	-3.13038	-3.13046
1.89	-3.02566	-3.02574
1.9	-2.9271	-2.92717
1.91	-2.83414	-2.8342
1.92	-2.7463	-2.74636
1.93	-2.66316	-2.66322
1.94	-2.58433	-2.58439
1.95	-2.50948	-2.50953
1.96	-2.43828	-2.43834
1.97	-2.37048	-2.37053
1.98	-2.30582	-2.30587
1.99	-2.24408	-2.24412
2	-2.18504	-2.18508
2.01	-2.12853	-2.12857
2.02	-2.07437	-2.07441
2.03	-2.02242	-2.02246
2.04	-1.97252	-1.97256
2.05	-1.92456	-1.92459
2.06	-1.87841	-1.87844
2.07	-1.83396	-1.83399
2.08	-1.79111	-1.79114
2.09	-1.74977	-1.7498
2.1	-1.70985	-1.70987
2.11	-1.67127	-1.6713
2.12	-1.63396	-1.63399
2.13	-1.59785	-1.59788
2.14	-1.56288	-1.5629
2.15	-1.52898	-1.529
2.16	-1.4961	-1.49613
2.17	-1.4642	-1.46422
2.18	-1.43321	-1.43323
2.19	-1.4031	-1.40312
2.2	-1.37382	-1.37384
2.21	-1.34534	-1.34536
2.22	-1.31761	-1.31763
2.23	-1.29061	-1.29062
2.24	-1.26429	-1.26431
2.25	-1.23863	-1.23865
2.26	-1.21359	-1.21361
2.27	-1.18916	-1.18918
2.28	-1.1653	-1.16532
2.29	-1.142	-1.14202
2.3	-1.11921	-1.11923
2.31	-1.09694	-1.09695
2.32	-1.07514	-1.07516
2.33	-1.05381	-1.05383
2.34	-1.03293	-1.03294
2.35	-1.01247	-1.01248
2.36	-0.992418	-0.99243
2.37	-0.972763	-0.972775
2.38	-0.953487	-0.953499
2.39	-0.934576	-0.934587
2.4	-0.916014	-0.916025
2.41	-0.89779	-0.897801
2.42	-0.87989	-0.8799
2.43	-0.862302	-0.862312
2.44	-0.845015	-0.845025
2.45	-0.828017	-0.828027
2.46	-0.811299	-0.811309
2.47	-0.79485	-0.79486
2.48	-0.77866	-0.77867
2.49	-0.762721	-0.76273
2.5	-0.747022	-0.747032
2.51	-0.731557	-0.731565
2.52	-0.716316	-0.716322
2.53	-0.701292	-0.701297
2.54	-0.686477	-0.686482
2.55	-0.671865	-0.671868
2.56	-0.657447	-0.65745
2.57	-0.643218	-0.64322
2.58	-0.62917	-0.629172
2.59	-0.615299	-0.6153
2.6	-0.601597	-0.601598
2.61	-0.588058	-0.588059
2.62	-0.574679	-0.574679
2.63	-0.561452	-0.561452
2.64	-0.548372	-0.548373
2.65	-0.535436	-0.535436
2.66	-0.522637	-0.522637
2.67	-0.509971	-0.509972
2.68	-0.497434	-0.497434
2.69	-0.485021	-0.485021
2.7	-0.472728	-0.472728
2.71	-0.46055	-0.460551
2.72	-0.448484	-0.448485
2.73	-0.436526	-0.436527
2.74	-0.424672	-0.424672
2.75	-0.412918	-0.412918
2.76	-0.401261	-0.401261
2.77	-0.389697	-0.389697
2.78	-0.378222	-0.378223
2.79	-0.366834	-0.366835
2.8	-0.35553	-0.35553
2.81	-0.344305	-0.344306
2.82	-0.333158	-0.333158
2.83	-0.322084	-0.322085
2.84	-0.311082	-0.311082
2.85	-0.300148	-0.300148
2.86	-0.289279	-0.28928
2.87	-0.278474	-0.278474
2.88	-0.267728	-0.267728
2.89	-0.257039	-0.257039
2.9	-0.246405	-0.246405
2.91	-0.235824	-0.235824
2.92	-0.225292	-0.225292
2.93	-0.214808	-0.214808
2.94	-0.204369	-0.204369
2.95	-0.193972	-0.193972
2.96	-0.183615	-0.183615
2.97	-0.173297	-0.173297
2.98	-0.163014	-0.163014
2.99	-0.152765	-0.152765
3	-0.142547	-0.142547
3.01	-0.132358	-0.132358
3.02	-0.122195	-0.122195
3.03	-0.112058	-0.112058
3.04	-0.101944	-0.101944
3.05	-0.0918496	-0.0918496
3.06	-0.0817742	-0.0817742
3.07	-0.0717152	-0.0717152
3.08	-0.0616707	-0.0616707
3.09	-0.0516385	-0.0516385
3.1	-0.0416167	-0.0416167
3.11	-0.0316032	-0.0316032
3.12	-0.021596	-0.021596
3.13	-0.0115932	-0.0115932
3.14	-0.00159265	-0.00159265
3.15	0.00840754	0.00840754
3.16	0.0184094	0.0184094
3.17	0.028415	0.028415
3.18	0.0384262	0.0384262
3.19	0.0484452	0.0484452
3.2	0.0584739	0.0584739
3.21	0.0685143	0.0685143
3.22	0.0785684	0.0785684
3.23	0.0886384	0.0886384
3.24	0.0987262	0.0987262
3.25	0.108834	0.108834
3.26	0.118964	0.118964
3.27	0.129118	0.129118
3.28	0.139298	0.139298
3.29	0.149507	0.149507
3.3	0.159746	0.159746
3.31	0.170018	0.170018
3.32	0.180325	0.180325
3.33	0.190669	0.190669
3.34	0.201052	0.201052
3.35	0.211478	0.211478
3.36	0.221948	0.221948
3.37	0.232464	0.232464
3.38	0.243029	0.243029
3.39	0.253646	0.253646
3.4	0.264317	0.264317
3.41	0.275044	0.275044
3.42	0.285831	0.285831
3.43	0.296679	0.296679
3.44	0.307592	0.307592
3.45	0.318572	0.318572
3.46	0.329623	0.329623
3.47	0.340746	0.340747
3.48	0.351946	0.351946
3.49	0.363225	0.363225
